member_id,snapshot_date,tier,monthly_contribution_kes,days_since_last_contribution,days_since_last_contribution,withdrawal_surge_index,withdrawal_surge_index,par30_breach_flag,default_propensity_score,risk_band,constraint_override,constraint_override_reason,loan_outstanding_kes,loan_outstanding_kes,savings_balance_kes,savings_balance_kes,exposure_pct
STM00301,2023-06-01,Standard,6156.88,5.0,5.0,1.64,1.64,0,0.0,LOW,False,,305808.85,305808.85,185825.57,185825.57,0.12034618733036309
STM00301,2023-07-01,Standard,5933.02,27.0,27.0,0.7,0.7,0,0.0,LOW,False,,340804.69,340804.69,190689.84,190689.84,0.12034618733036309
STM00301,2023-08-01,Standard,5665.48,18.0,18.0,1.57,1.57,0,0.0,LOW,False,,339518.3,339518.3,196027.9,196027.9,0.12034618733036309
STM00301,2023-09-01,Standard,6456.8,18.0,18.0,1.36,1.36,0,0.0,LOW,False,,353287.03,353287.03,199361.24,199361.24,0.12034618733036309
STM00301,2023-10-01,Standard,6309.0,27.0,27.0,0.98,0.98,0,0.1,LOW,False,,156564.32,156564.32,205382.07,205382.07,0.12034618733036309
STM00301,2023-11-01,Standard,5774.46,19.0,19.0,0.75,0.75,0,0.0,LOW,False,,339393.88,339393.88,209258.3,209258.3,0.12034618733036309
STM00301,2023-12-01,Standard,6217.4,11.0,11.0,0.9,0.9,0,0.0,LOW,False,,285616.78,285616.78,212072.28,212072.28,0.12034618733036309
STM00301,2024-01-01,Standard,5197.25,15.0,15.0,1.03,1.03,0,0.1,LOW,False,,171422.48,171422.48,214925.91,214925.91,0.12034618733036309
STM00301,2024-02-01,Standard,5980.37,11.0,11.0,0.91,0.91,0,0.0,LOW,False,,230772.84,230772.84,220398.45,220398.45,0.12034618733036309
STM00301,2024-03-01,Standard,6661.99,10.0,10.0,1.44,1.44,0,0.0,LOW,False,,370964.09,370964.09,223692.11,223692.11,0.12034618733036309
STM00301,2024-04-01,Standard,5411.78,15.0,15.0,1.64,1.64,0,0.2,LOW,False,,161461.96,161461.96,226059.54,226059.54,0.12034618733036309
STM00301,2024-05-01,Standard,5419.41,17.0,17.0,1.48,1.48,0,0.0,LOW,False,,303905.58,303905.58,229320.15,229320.15,0.12034618733036309
STM00301,2024-06-01,Standard,5719.73,10.0,10.0,0.67,0.67,0,0.0,LOW,False,,192582.07,192582.07,232372.75,232372.75,0.12034618733036309
STM00301,2024-07-01,Standard,6690.46,21.0,21.0,0.62,0.62,0,0.0,LOW,False,,146052.3,146052.3,236138.08,236138.08,0.12034618733036309
STM00301,2024-08-01,Standard,6452.64,24.0,24.0,1.54,1.54,0,0.1,LOW,False,,161719.47,161719.47,238960.06,238960.06,0.12034618733036309
STM00301,2024-09-01,Standard,6644.84,15.0,15.0,0.79,0.79,0,0.0,LOW,False,,290970.02,290970.02,241983.98,241983.98,0.12034618733036309
STM00301,2024-10-01,Standard,5487.62,10.0,10.0,1.43,1.43,0,0.1,LOW,False,,178060.97,178060.97,247028.27,247028.27,0.12034618733036309
STM00301,2024-11-01,Standard,5827.17,12.0,12.0,0.51,0.51,0,0.0,LOW,False,,242370.68,242370.68,250263.83,250263.83,0.12034618733036309
STM00301,2024-12-01,Standard,6033.63,20.0,20.0,1.8,1.8,0,0.0,LOW,False,,357589.38,357589.38,253650.93,253650.93,0.12034618733036309
STM00302,2023-01-01,Standard,5847.8,16.0,16.0,1.03,1.03,0,0.0,LOW,False,,121265.54,121265.54,79229.91,79229.91,0.11138423721001689
STM00302,2023-02-01,Standard,5001.53,4.0,4.0,0.87,0.87,0,0.0,LOW,False,,141412.17,141412.17,83224.83,83224.83,0.11138423721001689
STM00302,2023-03-01,Standard,6603.16,20.0,20.0,0.62,0.62,0,0.0,LOW,False,,158957.99,158957.99,88619.44,88619.44,0.11138423721001689
STM00302,2023-04-01,Standard,5074.66,24.0,24.0,0.69,0.69,0,0.0,LOW,False,,153041.44,153041.44,91505.83,91505.83,0.11138423721001689
STM00302,2023-05-01,Standard,6399.72,3.0,3.0,0.86,0.86,0,0.0,LOW,False,,111287.45,111287.45,97825.85,97825.85,0.11138423721001689
STM00302,2023-06-01,Standard,6283.83,7.0,7.0,0.64,0.64,0,0.0,LOW,False,,148516.41,148516.41,102067.74,102067.74,0.11138423721001689
STM00302,2023-07-01,Standard,5475.66,17.0,17.0,1.46,1.46,0,0.0,LOW,False,,135045.79,135045.79,106741.57,106741.57,0.11138423721001689
STM00302,2023-08-01,Standard,5038.63,18.0,18.0,1.1,1.1,0,0.0,LOW,False,,133733.21,133733.21,111295.51,111295.51,0.11138423721001689
STM00302,2023-09-01,Standard,5354.8,11.0,11.0,1.56,1.56,0,0.0,LOW,False,,136664.47,136664.47,115849.45,115849.45,0.11138423721001689
STM00302,2023-10-01,Standard,5942.35,22.0,22.0,0.75,0.75,0,0.0,LOW,False,,70023.59,70023.59,119867.95,119867.95,0.11138423721001689
STM00302,2023-11-01,Standard,5234.08,7.0,7.0,1.58,1.58,0,0.0,LOW,False,,92876.09,92876.09,124266.97,124266.97,0.11138423721001689
STM00302,2023-12-01,Standard,5660.39,6.0,6.0,1.61,1.61,0,0.0,LOW,False,,79087.59,79087.59,129245.31,129245.31,0.11138423721001689
STM00302,2024-01-01,Standard,6248.36,23.0,23.0,1.45,1.45,0,0.0,LOW,False,,165540.56,165540.56,133988.83,133988.83,0.11138423721001689
STM00302,2024-02-01,Standard,5142.86,25.0,25.0,1.59,1.59,0,0.0,LOW,False,,173272.98,173272.98,138547.75,138547.75,0.11138423721001689
STM00302,2024-03-01,Standard,5671.34,8.0,8.0,0.9,0.9,0,0.0,LOW,False,,112253.87,112253.87,140560.38,140560.38,0.11138423721001689
STM00302,2024-04-01,Standard,6057.54,9.0,9.0,0.59,0.59,0,0.0,LOW,False,,76285.89,76285.89,138547.75,138547.75,0.11138423721001689
STM00302,2024-05-01,Standard,5355.65,4.0,4.0,1.05,1.05,0,0.0,LOW,False,,155020.11,155020.11,147784.79,147784.79,0.11138423721001689
STM00302,2024-06-01,Standard,6393.89,15.0,15.0,0.82,0.82,0,0.0,LOW,False,,141743.35,141743.35,153180.81,153180.81,0.11138423721001689
STM00302,2024-07-01,Standard,5086.89,24.0,24.0,0.93,0.93,0,0.0,LOW,False,,87260.88,87260.88,156404.22,156404.22,0.11138423721001689
STM00302,2024-08-01,Standard,5394.8,1.0,1.0,1.78,1.78,0,0.0,LOW,False,,103070.82,103070.82,160475.67,160475.67,0.11138423721001689
STM00302,2024-09-01,Standard,6221.47,19.0,19.0,0.69,0.69,0,0.0,LOW,False,,69526.19,69526.19,166334.93,166334.93,0.11138423721001689
STM00302,2024-10-01,Standard,5730.76,15.0,15.0,1.27,1.27,0,0.0,LOW,False,,140754.58,140754.58,171553.35,171553.35,0.11138423721001689
STM00302,2024-11-01,Standard,5876.32,14.0,14.0,0.99,0.99,0,0.0,LOW,False,,149183.87,149183.87,138547.75,138547.75,0.11138423721001689
STM00302,2024-12-01,Standard,6178.98,15.0,15.0,1.29,1.29,0,0.0,LOW,False,,89992.91,89992.91,179531.96,179531.96,0.11138423721001689
STM00303,2023-01-01,Standard,5948.9,25.0,25.0,0.93,0.93,0,0.1,LOW,False,,204993.46,204993.46,175406.03,175406.03,0.0
STM00303,2023-02-01,Standard,5197.9,16.0,16.0,1.51,1.51,0,0.1,LOW,False,,344932.24,344932.24,179583.34,179583.34,0.0
STM00303,2023-03-01,Standard,5179.66,22.0,22.0,1.69,1.69,0,0.2,LOW,False,,222348.55,222348.55,183399.83,183399.83,0.0
STM00303,2023-04-01,Standard,5765.88,15.0,15.0,1.41,1.41,0,0.0,LOW,False,,297941.16,297941.16,138547.75,138547.75,0.0
STM00303,2023-05-01,Standard,5651.13,15.0,15.0,1.32,1.32,0,0.1,LOW,False,,198260.68,198260.68,192617.87,192617.87,0.0
STM00303,2023-06-01,Standard,4848.07,12.0,12.0,1.66,1.66,0,0.1,LOW,False,,359184.92,359184.92,195883.75,195883.75,0.0
STM00303,2023-07-01,Standard,5305.05,8.0,8.0,1.62,1.62,0,0.0,LOW,False,,199959.35,199959.35,198371.42,198371.42,0.0
STM00303,2023-08-01,Standard,5521.6,26.0,26.0,0.49,0.49,0,0.1,LOW,False,,195224.49,195224.49,200856.01,200856.01,0.0
STM00303,2023-09-01,Standard,5013.01,24.0,24.0,1.77,1.77,0,0.3,LOW,False,,211533.79,211533.79,205595.86,205595.86,0.0
STM00303,2023-10-01,Standard,5525.13,27.0,27.0,1.62,1.62,0,0.1,LOW,False,,394444.53,394444.53,207824.88,207824.88,0.0
STM00303,2023-11-01,Standard,4896.58,14.0,14.0,0.59,0.59,0,0.2,LOW,False,,199722.99,199722.99,212070.68,212070.68,0.0
STM00303,2023-12-01,Standard,6237.3,2.0,2.0,1.65,1.65,0,0.0,LOW,False,,223224.0,223224.0,214921.66,214921.66,0.0
STM00303,2024-01-01,Standard,4984.95,3.0,3.0,1.45,1.45,0,0.1,LOW,False,,288432.04,288432.04,219412.31,219412.31,0.0
STM00303,2024-02-01,Standard,6216.53,15.0,15.0,0.93,0.93,0,0.0,LOW,False,,174286.69,174286.69,138547.75,138547.75,0.0
STM00303,2024-03-01,Standard,5142.34,6.0,6.0,1.01,1.01,0,0.0,LOW,False,,317807.13,317807.13,227323.66,227323.66,0.0
STM00303,2024-04-01,Standard,5623.52,10.0,10.0,0.56,0.56,0,0.0,LOW,False,,246709.33,246709.33,230816.56,230816.56,0.0
STM00303,2024-05-01,Standard,4822.98,21.0,21.0,1.3,1.3,0,0.3,LOW,False,,358656.68,358656.68,233171.27,233171.27,0.0
STM00303,2024-06-01,Standard,5614.61,19.0,19.0,0.48,0.48,0,0.0,LOW,False,,388687.48,388687.48,236605.9,236605.9,0.0
STM00303,2024-07-01,Standard,5511.94,14.0,14.0,1.66,1.66,0,0.1,LOW,False,,240234.83,240234.83,240882.03,240882.03,0.0
STM00303,2024-08-01,Standard,6176.47,9.0,9.0,0.63,0.63,0,0.0,LOW,False,,393874.65,393874.65,138547.75,138547.75,0.0
STM00303,2024-09-01,Standard,5374.87,19.0,19.0,1.46,1.46,0,0.3,LOW,False,,137735.93,137735.93,249475.6,249475.6,0.0
STM00303,2024-10-01,Standard,5436.72,12.0,12.0,1.01,1.01,0,0.1,LOW,False,,154320.45,154320.45,253922.87,253922.87,0.0
STM00303,2024-11-01,Standard,4820.47,4.0,4.0,1.41,1.41,0,0.1,LOW,False,,265517.27,265517.27,257708.92,257708.92,0.0
STM00303,2024-12-01,Standard,5214.43,25.0,25.0,0.57,0.57,0,0.1,LOW,False,,324282.95,324282.95,260674.32,260674.32,0.0
STM00304,2023-01-01,Standard,6918.15,1.0,1.0,0.51,0.51,0,0.0,LOW,False,,323277.79,323277.79,143815.22,143815.22,0.3021457469145286
STM00304,2023-02-01,Standard,7580.49,7.0,7.0,1.23,1.23,0,0.0,LOW,False,,251903.01,251903.01,150209.16,150209.16,0.3021457469145286
STM00304,2023-03-01,Standard,7969.41,17.0,17.0,1.22,1.22,0,0.0,LOW,False,,108040.33,108040.33,138547.75,138547.75,0.3021457469145286
STM00304,2023-04-01,Standard,7624.49,14.0,14.0,0.79,0.79,0,0.0,LOW,False,,156554.41,156554.41,163196.32,163196.32,0.3021457469145286
STM00304,2023-05-01,Standard,6333.21,4.0,4.0,0.82,0.82,0,0.0,LOW,False,,234552.34,234552.34,168501.12,168501.12,0.3021457469145286
STM00304,2023-06-01,Standard,8186.28,14.0,14.0,0.55,0.55,0,0.0,LOW,False,,158278.59,158278.59,173656.26,173656.26,0.3021457469145286
STM00304,2023-07-01,Standard,7347.22,16.0,16.0,0.68,0.68,0,0.0,LOW,False,,168093.16,168093.16,179255.65,179255.65,0.3021457469145286
STM00304,2023-08-01,Standard,8200.74,3.0,3.0,1.54,1.54,0,0.0,LOW,False,,174704.54,174704.54,182918.38,182918.38,0.3021457469145286
STM00304,2023-09-01,Standard,6770.72,8.0,8.0,1.74,1.74,0,0.0,LOW,False,,228651.71,228651.71,189234.09,189234.09,0.3021457469145286
STM00304,2023-10-01,Standard,8498.98,10.0,10.0,0.97,0.97,0,0.0,LOW,False,,178151.36,178151.36,194037.28,194037.28,0.3021457469145286
STM00304,2023-11-01,Standard,8028.7,11.0,11.0,1.12,1.12,0,0.0,LOW,False,,314693.31,314693.31,199745.33,199745.33,0.3021457469145286
STM00304,2023-12-01,Standard,7889.85,18.0,18.0,1.8,1.8,0,0.0,LOW,False,,177697.51,177697.51,203500.49,203500.49,0.3021457469145286
STM00304,2024-01-01,Standard,6481.71,15.0,15.0,1.7,1.7,0,0.0,LOW,False,,174240.16,174240.16,208830.05,208830.05,0.3021457469145286
STM00304,2024-02-01,Standard,6708.62,24.0,24.0,1.43,1.43,0,0.0,LOW,False,,234332.4,234332.4,213415.47,213415.47,0.3021457469145286
STM00304,2024-03-01,Standard,6535.95,5.0,5.0,1.18,1.18,0,0.0,LOW,False,,253680.58,253680.58,218738.1,218738.1,0.3021457469145286
STM00304,2024-04-01,Standard,6556.57,4.0,4.0,1.01,1.01,0,0.0,LOW,False,,279672.2,279672.2,223429.62,223429.62,0.3021457469145286
STM00304,2024-05-01,Standard,7918.72,17.0,17.0,1.16,1.16,0,0.0,LOW,False,,113986.86,113986.86,138547.75,138547.75,0.3021457469145286
STM00304,2024-06-01,Standard,8267.84,13.0,13.0,1.36,1.36,0,0.0,LOW,False,,334182.23,334182.23,138547.75,138547.75,0.3021457469145286
STM00304,2024-07-01,Standard,7129.85,16.0,16.0,1.54,1.54,0,0.0,LOW,False,,230649.55,230649.55,239403.16,239403.16,0.3021457469145286
STM00304,2024-08-01,Standard,7431.14,11.0,11.0,0.5,0.5,0,0.0,LOW,False,,257738.12,257738.12,246637.32,246637.32,0.3021457469145286
STM00304,2024-09-01,Standard,8447.15,15.0,15.0,1.56,1.56,0,0.0,LOW,False,,178611.08,178611.08,252764.13,252764.13,0.3021457469145286
STM00304,2024-10-01,Standard,8209.48,27.0,27.0,1.22,1.22,0,0.0,LOW,False,,211672.62,211672.62,138547.75,138547.75,0.3021457469145286
STM00304,2024-11-01,Standard,6932.06,12.0,12.0,0.71,0.71,0,0.0,LOW,False,,303109.74,303109.74,267497.18,267497.18,0.3021457469145286
STM00304,2024-12-01,Standard,6845.02,16.0,16.0,1.03,1.03,0,0.0,LOW,False,,202714.07,202714.07,271111.87,271111.87,0.3021457469145286
STM00305,2023-01-01,Standard,2448.81,4.0,4.0,1.35,1.35,0,0.0,LOW,False,,133671.95,133671.95,58468.81,58468.81,0.04480975060173094
STM00305,2023-02-01,Standard,2404.15,5.0,5.0,0.94,0.94,0,0.0,LOW,False,,113727.68,113727.68,59525.71,59525.71,0.04480975060173094
STM00305,2023-03-01,Standard,2311.74,16.0,16.0,1.43,1.43,0,0.0,LOW,False,,121095.9,121095.9,60502.74,60502.74,0.04480975060173094
STM00305,2023-04-01,Standard,2417.22,15.0,15.0,0.75,0.75,0,0.0,LOW,False,,49354.68,49354.68,62116.92,62116.92,0.04480975060173094
STM00305,2023-05-01,Standard,2635.66,15.0,15.0,1.57,1.57,0,0.0,LOW,False,,128913.11,128913.11,64110.22,64110.22,0.04480975060173094
STM00305,2023-06-01,Standard,2399.63,10.0,10.0,1.1,1.1,0,0.0,LOW,False,,89172.68,89172.68,66132.49,66132.49,0.04480975060173094
STM00305,2023-07-01,Standard,2546.56,23.0,23.0,1.28,1.28,0,0.0,LOW,False,,81470.57,81470.57,67966.42,67966.42,0.04480975060173094
STM00305,2023-08-01,Standard,2794.31,19.0,19.0,1.36,1.36,0,0.0,LOW,False,,130385.51,130385.51,69843.47,69843.47,0.04480975060173094
STM00305,2023-09-01,Standard,2584.66,25.0,25.0,1.63,1.63,0,0.0,LOW,False,,65315.87,65315.87,72283.44,72283.44,0.04480975060173094
STM00305,2023-10-01,Standard,2344.28,5.0,5.0,0.99,0.99,0,0.0,LOW,False,,122258.65,122258.65,73519.77,73519.77,0.04480975060173094
STM00305,2023-11-01,Standard,2862.01,15.0,15.0,1.57,1.57,0,0.0,LOW,False,,117083.91,117083.91,74962.46,74962.46,0.04480975060173094
STM00305,2023-12-01,Standard,2361.18,12.0,12.0,1.63,1.63,0,0.0,LOW,False,,104773.2,104773.2,138547.75,138547.75,0.04480975060173094
STM00305,2024-01-01,Standard,2870.38,8.0,8.0,1.16,1.16,0,0.0,LOW,False,,57947.3,57947.3,79249.57,79249.57,0.04480975060173094
STM00305,2024-02-01,Standard,2341.52,16.0,16.0,1.26,1.26,0,0.0,LOW,False,,78353.55,78353.55,81537.27,81537.27,0.04480975060173094
STM00305,2024-03-01,Standard,2580.69,2.0,2.0,1.02,1.02,0,0.0,LOW,False,,72632.66,72632.66,138547.75,138547.75,0.04480975060173094
STM00305,2024-04-01,Standard,2843.85,15.0,15.0,1.7,1.7,0,0.0,LOW,False,,47621.2,47621.2,138547.75,138547.75,0.04480975060173094
STM00305,2024-05-01,Standard,2685.2,2.0,2.0,1.68,1.68,0,0.0,LOW,False,,60643.9,60643.9,87585.55,87585.55,0.04480975060173094
STM00305,2024-06-01,Standard,2771.93,1.0,1.0,0.56,0.56,0,0.0,LOW,False,,129507.05,129507.05,138547.75,138547.75,0.04480975060173094
STM00305,2024-07-01,Standard,2531.71,13.0,13.0,1.18,1.18,0,0.0,LOW,False,,45417.5,45417.5,91855.41,91855.41,0.04480975060173094
STM00305,2024-08-01,Standard,2593.52,4.0,4.0,1.59,1.59,0,0.0,LOW,False,,74475.29,74475.29,93741.97,93741.97,0.04480975060173094
STM00305,2024-09-01,Standard,2792.91,15.0,15.0,0.52,0.52,0,0.0,LOW,False,,120446.94,120446.94,95729.29,95729.29,0.04480975060173094
STM00305,2024-10-01,Standard,2301.47,15.0,15.0,0.74,0.74,0,0.0,LOW,False,,128279.8,128279.8,96915.94,96915.94,0.04480975060173094
STM00305,2024-11-01,Standard,2949.89,16.0,16.0,1.5,1.5,0,0.0,LOW,False,,49090.65,49090.65,99786.87,99786.87,0.04480975060173094
STM00305,2024-12-01,Standard,2364.18,1.0,1.0,1.75,1.75,0,0.0,LOW,False,,75392.36,75392.36,101407.08,101407.08,0.04480975060173094
STM00306,2023-01-01,Standard,4190.38,1.0,1.0,1.72,1.72,0,0.2,LOW,False,,258216.96,258216.96,178374.7,178374.7,0.22404875300865468
STM00306,2023-02-01,Standard,3691.68,25.0,25.0,0.54,0.54,0,1.0,LOW,False,,410614.85,410614.85,180391.93,180391.93,0.22404875300865468
STM00306,2023-03-01,Standard,4002.76,15.0,15.0,1.28,1.28,0,0.7,LOW,False,,380448.01,380448.01,183816.35,183816.35,0.22404875300865468
STM00306,2023-04-01,Standard,4288.85,23.0,23.0,1.14,1.14,0,0.5,LOW,False,,170277.38,170277.38,186654.17,186654.17,0.22404875300865468
STM00306,2023-05-01,Standard,3380.68,12.0,12.0,1.06,1.06,0,2.6,LOW,False,,174975.87,174975.87,188711.06,188711.06,0.22404875300865468
STM00306,2023-06-01,Standard,4366.34,6.0,6.0,0.72,0.72,0,0.4,LOW,False,,160902.46,160902.46,138547.75,138547.75,0.22404875300865468
STM00306,2023-07-01,Standard,4029.63,12.0,12.0,0.64,0.64,0,0.3,LOW,False,,301712.95,301712.95,194641.96,194641.96,0.22404875300865468
STM00306,2023-08-01,Standard,3524.16,7.0,7.0,1.0,1.0,0,1.0,LOW,False,,146185.22,146185.22,197219.47,197219.47,0.22404875300865468
STM00306,2023-09-01,Standard,3376.56,13.0,13.0,0.58,0.58,0,0.6,LOW,False,,363216.19,363216.19,199269.32,199269.32,0.22404875300865468
STM00306,2023-10-01,Standard,3541.39,15.0,15.0,1.03,1.03,0,0.6,LOW,False,,351537.12,351537.12,202370.96,202370.96,0.22404875300865468
STM00306,2023-11-01,Standard,3902.41,1.0,1.0,1.69,1.69,0,0.3,LOW,False,,213260.01,213260.01,206067.17,206067.17,0.22404875300865468
STM00306,2023-12-01,Standard,4319.94,22.0,22.0,0.57,0.57,0,1.6,LOW,False,,144634.3,144634.3,209973.31,209973.31,0.22404875300865468
STM00306,2024-01-01,Standard,4123.21,12.0,12.0,1.48,1.48,0,0.3,LOW,False,,252264.78,252264.78,213201.86,213201.86,0.22404875300865468
STM00306,2024-02-01,Standard,4025.06,23.0,23.0,0.75,0.75,0,1.0,LOW,False,,276784.18,276784.18,215296.87,215296.87,0.22404875300865468
STM00306,2024-03-01,Standard,4200.71,27.0,27.0,0.68,0.68,0,0.6,LOW,False,,171525.8,171525.8,219066.59,219066.59,0.22404875300865468
STM00306,2024-04-01,Standard,3536.66,13.0,13.0,1.77,1.77,0,2.0,LOW,False,,163789.33,163789.33,221630.2,221630.2,0.22404875300865468
STM00306,2024-05-01,Standard,3384.12,16.0,16.0,1.36,1.36,0,1.9,LOW,False,,347714.9,347714.9,224819.74,224819.74,0.22404875300865468
STM00306,2024-06-01,Standard,3453.0,3.0,3.0,1.66,1.66,0,1.0,LOW,False,,361480.11,361480.11,226508.94,226508.94,0.22404875300865468
STM00306,2024-07-01,Standard,3698.0,3.0,3.0,0.52,0.52,0,0.5,LOW,False,,165296.13,165296.13,228189.17,228189.17,0.22404875300865468
STM00306,2024-08-01,Standard,4081.35,4.0,4.0,1.23,1.23,0,0.3,LOW,False,,306080.47,306080.47,230730.7,230730.7,0.22404875300865468
STM00306,2024-09-01,Standard,3443.65,23.0,23.0,1.59,1.59,0,2.9,LOW,False,,203674.1,203674.1,232681.38,232681.38,0.22404875300865468
STM00306,2024-10-01,Standard,3431.62,11.0,11.0,0.92,0.92,0,1.8,LOW,False,,226642.93,226642.93,234874.78,234874.78,0.22404875300865468
STM00306,2024-11-01,Standard,4449.06,7.0,7.0,1.45,1.45,0,0.3,LOW,False,,175840.49,175840.49,237979.25,237979.25,0.22404875300865468
STM00306,2024-12-01,Standard,3966.43,14.0,14.0,1.72,1.72,0,1.3,LOW,False,,211624.56,211624.56,239698.29,239698.29,0.22404875300865468
STM00307,2023-01-01,Standard,4205.79,6.0,6.0,1.47,1.47,0,0.1,LOW,False,,130506.32,130506.32,141099.55,141099.55,0.0
STM00307,2023-02-01,Standard,3912.58,3.0,3.0,1.63,1.63,0,0.1,LOW,False,,220231.89,220231.89,144833.48,144833.48,0.0
STM00307,2023-03-01,Standard,3670.23,3.0,3.0,1.11,1.11,0,0.3,LOW,False,,104515.26,104515.26,147431.83,147431.83,0.0
STM00307,2023-04-01,Standard,3755.77,25.0,25.0,0.95,0.95,0,0.3,LOW,False,,152066.61,152066.61,150174.94,150174.94,0.0
STM00307,2023-05-01,Standard,4400.96,21.0,21.0,0.94,0.94,0,0.0,LOW,False,,273853.97,273853.97,153672.3,153672.3,0.0
STM00307,2023-06-01,Standard,4211.57,22.0,22.0,1.61,1.61,0,0.4,LOW,False,,140424.98,140424.98,157376.78,157376.78,0.0
STM00307,2023-07-01,Standard,4242.05,22.0,22.0,1.58,1.58,0,0.1,LOW,False,,303361.57,303361.57,160496.76,160496.76,0.0
STM00307,2023-08-01,Standard,4615.91,24.0,24.0,1.09,1.09,0,0.1,LOW,False,,157215.37,157215.37,163097.61,163097.61,0.0
STM00307,2023-09-01,Standard,3988.91,23.0,23.0,0.94,0.94,0,0.3,LOW,False,,126565.3,126565.3,167044.83,167044.83,0.0
STM00307,2023-10-01,Standard,3810.04,1.0,1.0,1.61,1.61,0,0.2,LOW,False,,115618.98,115618.98,168637.91,168637.91,0.0
STM00307,2023-11-01,Standard,4046.17,17.0,17.0,3.57,3.57,0,0.2,LOW,False,,190847.05,190847.05,171944.45,171944.45,0.0
STM00307,2023-12-01,Standard,3662.9,10.0,10.0,4.29,4.29,0,0.6,LOW,False,,263255.55,263255.55,175295.02,175295.02,0.0
STM00307,2024-01-01,Standard,3780.26,24.0,24.0,3.13,3.13,0,0.9,LOW,False,,138322.76,138322.76,178494.62,178494.62,0.0
STM00307,2024-02-01,Standard,3600.6,11.0,11.0,2.49,2.49,0,0.3,LOW,False,,315363.91,315363.91,181157.38,181157.38,0.0
STM00307,2024-03-01,Standard,4414.84,13.0,13.0,3.12,3.12,0,0.1,LOW,False,,287133.04,287133.04,183680.24,183680.24,0.0
STM00307,2024-04-01,Standard,4151.7,14.0,14.0,2.42,2.42,0,0.2,LOW,False,,184111.93,184111.93,186555.43,186555.43,0.0
STM00307,2024-05-01,Standard,4339.64,8.0,8.0,2.74,2.74,0,0.1,LOW,False,,271165.81,271165.81,190250.36,190250.36,0.0
STM00307,2024-06-01,Standard,4416.98,9.0,9.0,3.93,3.93,0,0.4,LOW,False,,135652.78,135652.78,138547.75,138547.75,0.0
STM00307,2024-07-01,Standard,4671.07,14.0,14.0,3.62,3.62,0,0.1,LOW,False,,121315.0,121315.0,197674.75,197674.75,0.0
STM00307,2024-08-01,Standard,4002.52,11.0,11.0,2.58,2.58,0,0.4,LOW,False,,119378.59,119378.59,200775.54,200775.54,0.0
STM00307,2024-09-01,Standard,4154.39,11.0,11.0,3.22,3.22,0,0.1,LOW,False,,303632.43,303632.43,204499.33,204499.33,0.0
STM00307,2024-10-01,Standard,3655.92,1.0,1.0,2.86,2.86,0,0.2,LOW,False,,168583.56,168583.56,207238.62,207238.62,0.0
STM00307,2024-11-01,Standard,4757.41,5.0,5.0,3.2,3.2,0,0.0,LOW,False,,258277.21,258277.21,210099.77,210099.77,0.0
STM00307,2024-12-01,Standard,4381.49,11.0,11.0,3.69,3.69,0,0.3,LOW,False,,188178.58,188178.58,214208.84,214208.84,0.0
STM00308,2023-01-01,Standard,6740.84,26.0,26.0,1.65,1.65,0,0.0,LOW,False,,101300.45,101300.45,108441.92,108441.92,0.20484457417934143
STM00308,2023-02-01,Standard,6774.9,15.0,15.0,1.7,1.7,0,0.0,LOW,False,,165534.09,165534.09,112841.65,112841.65,0.20484457417934143
STM00308,2023-03-01,Standard,7097.31,12.0,12.0,1.13,1.13,0,0.0,LOW,False,,200107.5,200107.5,119403.36,119403.36,0.20484457417934143
STM00308,2023-04-01,Standard,5798.03,15.0,15.0,0.46,0.46,0,0.0,LOW,False,,163035.9,163035.9,124163.93,124163.93,0.20484457417934143
STM00308,2023-05-01,Standard,7080.88,3.0,3.0,0.57,0.57,0,0.0,LOW,False,,195951.38,195951.38,127653.68,127653.68,0.20484457417934143
STM00308,2023-06-01,Standard,7244.78,8.0,8.0,0.97,0.97,0,0.0,LOW,False,,205668.03,205668.03,132861.77,132861.77,0.20484457417934143
STM00308,2023-07-01,Standard,7184.06,15.0,15.0,0.66,0.66,0,0.0,LOW,False,,181374.31,181374.31,136114.33,136114.33,0.20484457417934143
STM00308,2023-08-01,Standard,5728.22,3.0,3.0,0.46,0.46,0,0.0,LOW,False,,107504.33,107504.33,141408.43,141408.43,0.20484457417934143
STM00308,2023-09-01,Standard,7268.73,21.0,21.0,1.46,1.46,0,0.0,LOW,False,,128040.38,128040.38,144401.74,144401.74,0.20484457417934143
STM00308,2023-10-01,Standard,6296.31,26.0,26.0,1.41,1.41,0,0.0,LOW,False,,228815.39,228815.39,150109.69,150109.69,0.20484457417934143
STM00308,2023-11-01,Standard,6797.74,23.0,23.0,1.7,1.7,0,0.0,LOW,False,,242186.85,242186.85,154771.5,154771.5,0.20484457417934143
STM00308,2023-12-01,Standard,6077.46,4.0,4.0,0.67,0.67,0,0.0,LOW,False,,120647.36,120647.36,157592.01,157592.01,0.20484457417934143
STM00308,2024-01-01,Standard,6515.99,3.0,3.0,1.5,1.5,0,0.0,LOW,False,,174131.16,174131.16,138547.75,138547.75,0.20484457417934143
STM00308,2024-02-01,Standard,6149.92,10.0,10.0,0.46,0.46,0,0.0,LOW,False,,239607.93,239607.93,165460.31,165460.31,0.20484457417934143
STM00308,2024-03-01,Standard,5979.53,22.0,22.0,0.48,0.48,0,0.0,LOW,False,,93026.17,93026.17,168057.33,168057.33,0.20484457417934143
